Objetivos,Metas,Indicadores,Ciudad,Valor,Fuente
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.8. Beneficiarios de programa jóvenes en acción,Cali,6251,DNP
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.9. Beneficiarios de programa de adultos mayores Colombia mayor,Cali,35669,DNP
Objetivo1,1.4   Para 2030 garantizar que todos los hombres y mujeres. particularmente los pobres y vulnerables. tengan los mismos derechos a recursos económicos. así como el acceso a servicios básicos. la propiedad y control de la tierra y otras formas de propiedad. la herencia. los recursos naturales. la nueva tecnología apropiada y los servicios financieros. incluyendo las microfinanciación,1.4.1.1 Proporción de personas que vive en hogares en cuyas viviendas cuentan con servicio de Acueducto,Cali,99.60,DANE-GEIH
Objetivo1,1.4   Para 2030 garantizar que todos los hombres y mujeres. particularmente los pobres y vulnerables. tengan los mismos derechos a recursos económicos. así como el acceso a servicios básicos. la propiedad y control de la tierra y otras formas de propiedad. la herencia. los recursos naturales. la nueva tecnología apropiada y los servicios financieros. incluyendo las microfinanciación,1.4.1.2 Proporción de personas que vive en hogares en cuyas viviendas cuentan con servicio de Alcantarillado,Cali,98.90,DANE-GEIH
Objetivo1,1.4   Para 2030 garantizar que todos los hombres y mujeres. particularmente los pobres y vulnerables. tengan los mismos derechos a recursos económicos. así como el acceso a servicios básicos. la propiedad y control de la tierra y otras formas de propiedad. la herencia. los recursos naturales. la nueva tecnología apropiada y los servicios financieros. incluyendo las microfinanciación,1.4.1.3 Proporción de personas que vive en hogares en cuyas viviendas cuentan con servicio de recolección de basuras,Cali,100.00,DANE-GEIH
Objetivo1,1.4   Para 2030 garantizar que todos los hombres y mujeres. particularmente los pobres y vulnerables. tengan los mismos derechos a recursos económicos. así como el acceso a servicios básicos. la propiedad y control de la tierra y otras formas de propiedad. la herencia. los recursos naturales. la nueva tecnología apropiada y los servicios financieros. incluyendo las microfinanciación,1.4.1.4 Proporción de personas que vive en hogares en cuyas viviendas cuentan con servicio de electricidad,Cali,99.90,DANE-GEIH
Objetivo1,1.5   Para 2030 erigir la resiliencia de los pobres y aquellos en situaciones vulnerables. y reducir su exposición y vulnerabilidad a los fenómenos climáticos extremos choques y desastres económicos. sociales y ambientales.,1.5.1.1 Muertos en desastres naturales,Cali,1,UNGRD
Objetivo1,1.5   Para 2030 erigir la resiliencia de los pobres y aquellos en situaciones vulnerables. y reducir su exposición y vulnerabilidad a los fenómenos climáticos extremos choques y desastres económicos. sociales y ambientales.,1.5.1.2 Heridos en desastres naturales,Cali,0,UNGRD
Objetivo1,1.5   Para 2030 erigir la resiliencia de los pobres y aquellos en situaciones vulnerables. y reducir su exposición y vulnerabilidad a los fenómenos climáticos extremos choques y desastres económicos. sociales y ambientales.,1.5.1.3 Desaparecidos en desastres naturales,Cali,0,UNGRD
Objetivo1,1.5   Para 2030 erigir la resiliencia de los pobres y aquellos en situaciones vulnerables. y reducir su exposición y vulnerabilidad a los fenómenos climáticos extremos choques y desastres económicos. sociales y ambientales.,1.5.1.4 Personas afectadas por desastres naturales,Cali,26,UNGRD
Objetivo1,1.5   Para 2030 erigir la resiliencia de los pobres y aquellos en situaciones vulnerables. y reducir su exposición y vulnerabilidad a los fenómenos climáticos extremos choques y desastres económicos. sociales y ambientales.,1.5.1.5 Familias afectadas por desastres naturales,Cali,5,UNGRD
Objetivo1,a.       Asegurar una movilización significativa de recursos. de fuentes variadas incluyendo a través de la profundización de la cooperación para el desarrollo. para proveer medios adecuados y predecibles para los países en desarrollo. en particular PMA. para la implementación de programas y políticas para erradicar la pobreza en todas sus dimensiones.,1.a.1.1 Gasto en Sector Salud por SGP,Cali,203813082,FUT
Objetivo1,a.       Asegurar una movilización significativa de recursos. de fuentes variadas incluyendo a través de la profundización de la cooperación para el desarrollo. para proveer medios adecuados y predecibles para los países en desarrollo. en particular PMA. para la implementación de programas y políticas para erradicar la pobreza en todas sus dimensiones.,1.a.1.2 Gasto en sector educación por SGP,Cali,511034487,FUT
Objetivo1,a.       Asegurar una movilización significativa de recursos. de fuentes variadas incluyendo a través de la profundización de la cooperación para el desarrollo. para proveer medios adecuados y predecibles para los países en desarrollo. en particular PMA. para la implementación de programas y políticas para erradicar la pobreza en todas sus dimensiones.,1.a.1.3 Porcentaje de recursos propios ejecutados en sector Salud,Cali,3.70,FUT
Objetivo1,a.       Asegurar una movilización significativa de recursos. de fuentes variadas incluyendo a través de la profundización de la cooperación para el desarrollo. para proveer medios adecuados y predecibles para los países en desarrollo. en particular PMA. para la implementación de programas y políticas para erradicar la pobreza en todas sus dimensiones.,1.a.1.4 Porcentaje de recursos propios ejecutados en sector educación,Cali,11.20,FUT
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.1 Incidencia de pobreza monetaria extrema,Cartagena,4.00,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.2 Incidencia de pobreza monetaria extrema-Hombres,Cartagena,3.80,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.3 Incidencia de pobreza monetaria extrema-Mujeres,Cartagena,4.20,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.4 Incidencia de pobreza monetaria extrema-Menores de 25 años,Cartagena,5.40,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.5 Incidencia de pobreza monetaria extrema-Personas entre 25 y 65 años,Cartagena,2.80,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.6 Incidencia de pobreza monetaria extrema-Mayores de 65 años,Cartagena,2.80,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.7 Incidencia de pobreza monetaria extrema-Ocupados,Cartagena,1.90,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.8 Incidencia de pobreza monetaria extrema-Desocupados,Cartagena,6.60,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.9 Incidencia de pobreza monetaria extrema-Inactivos,Cartagena,5.00,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.2.1 Incidencia de pobreza monetaria,Cartagena,26.20,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.2 Incidencia de pobreza monetaria-Hombres,Cartagena,25.50,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.3 Incidencia de pobreza monetaria-Mujeres,Cartagena,26.80,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.4 Incidencia de pobreza monetaria-Menores de 25 años,Cartagena,34.30,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.5 Incidencia de pobreza monetaria-Personas entre 25 y 65 años,Cartagena,20.80,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.6 Incidencia de pobreza monetaria-Mayores de 65 años,Cartagena,13.90,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.7 Incidencia de pobreza monetaria-Ocupados,Cartagena,17.70,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.8 Incidencia de pobreza monetaria-Desocupados,Cartagena,33.60,DANE
Objetivo1,1.1   Para 2030 erradicar la pobreza extrema para todas las personas en todas partes. medida actualmente como personas que viven con menos de 1.25 por día.,1.1.1.9 Incidencia de pobreza monetaria-Inactivos,Cartagena,29.30,DANE
Objetivo1,1.2   Para 2030 reducir a menos de la mitad la proporción de hombres. mujeres y niños de todas las edades viviendo en la pobreza en todas sus dimensiones de acuerdo con las definiciones nacionales.,1.2.2.1 Índice de Pobreza Multidimensional,Cartagena,No Disponible,DANE
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.1. Porcentaje de población afiliada al sistema de salud,Cartagena,106.10,Ministerio de Salud-BDUA
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.2. Porcentaje de desocupados que reciben subsidio al desempleo,Cartagena,1.70,DANE-GEIH
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.3. Porcentaje de Ocupados afiliados a sistema de pensiones,Cartagena,39.10,DANE-GEIH
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.4. Porcentaje de ocupados afiliados a cajas de compensación familiar,Cartagena,21.30,DANE-GEIH
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.5. Porcentaje de ocupados afiliados a ARL,Cartagena,37.50,DANE-GEIH
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.6. Beneficiarios de programa Más Familias en Acción,Cartagena,50373,DNP
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.7. Beneficiarios de programa de cero a siempre,Cartagena,16976,DNP
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.8. Beneficiarios de programa jóvenes en acción,Cartagena,9706,DNP
Objetivo1,1.3   Implementar sistemas y medidas de protección social adecuadas a nivel nacional para todos.  y para 2030 lograr una cobertura sustancial de los pobres y vulnerables.,1.3.1.9. Beneficiarios de programa de adultos mayores Colombia mayor,Cartagena,18341,DNP
Objetivo1,1.4   Para 2030 garantizar que todos los hombres y mujeres. particularmente los pobres y vulnerables. tengan los mismos derechos a recursos económicos. así como el acceso a servicios básicos. la propiedad y control de la tierra y otras formas de propiedad. la herencia. los recursos naturales. la nueva tecnología apropiada y los servicios financieros. incluyendo las microfinanciación,1.4.1.1 Proporción de personas que vive en hogares en cuyas viviendas cuentan con servicio de Acueducto,Cartagena,98.10,DANE-GEIH
